Rok;Mesic;Den;Hodnota;
2013;05;12;7.6;
2013;05;13;13.1;
2013;05;14;7.2;
2013;05;15;14.1;
2013;05;16;11;
2013;05;17;7.5;
2013;05;18;7.8;
2013;05;19;13.7;
2013;05;20;11.4;
2013;05;21;9.8;
2013;05;22;2.6;
2013;05;23;10.2;
2013;05;24;3.2;
2013;05;25;3.8;
2013;05;26;1.6;
2013;05;27;.6;
2013;05;28;4.6;
2013;05;29;10.5;
2013;05;30;0;
2013;05;31;3.5;
2013;06;1;0;
2013;06;2;0;
2013;06;3;0;
2013;06;4;1.4;
2013;06;5;3.3;
2013;06;6;2.9;
2013;06;7;6.1;
2013;06;8;9.4;
2013;06;9;8.2;
2013;06;10;0;
2013;06;11;15.1;
2013;06;12;15;
2013;06;13;15.1;
2013;06;14;3.6;
2013;06;15;11.1;
2013;06;16;13;
2013;06;17;12.8;
2013;06;18;12.7;
2013;06;19;13.3;
2013;06;20;13.3;
2013;06;21;12.3;
2013;06;22;7;
2013;06;23;7.9;
2013;06;24;0;
2013;06;25;0;
2013;06;26;0;
2013;06;27;5;
2013;06;28;6.9;
2013;06;29;5.6;
2013;06;30;8.6;
2013;07;1;13.1;
2013;07;2;11.7;
2013;07;3;5;
2013;07;4;4.3;
2013;07;5;4;
2013;07;6;6.4;
2013;07;7;12.8;
2013;07;8;13.1;
2013;07;9;13.2;
2013;07;10;11.4;
2013;07;11;2.9;
2013;07;12;1;
2013;07;13;9.7;
2013;07;14;11.3;
2013;07;15;10.4;
2013;07;16;13.7;
2013;07;17;13.2;
2013;07;18;12.5;
2013;07;19;13.4;
2013;07;20;7.1;
2013;07;21;15;
2013;07;22;14.9;
2013;07;23;14.6;
2013;07;24;12.5;
2013;07;25;8.1;
2013;07;26;12.8;
2013;07;27;13.4;
2013;07;28;13.9;
2013;07;29;10.2;
2013;07;30;5.5;
2013;07;31;6;
2013;08;1;14.1;
2013;08;2;14.5;
2013;08;3;13.5;
2013;08;4;8.5;
2013;08;5;9.3;
2013;08;6;12.5;
2013;08;7;12;
2013;08;8;11.1;
2013;08;9;.1;
2013;08;10;10.5;
2013;08;11;9.6;
2013;08;12;9.8;
2013;08;13;9.9;
2013;08;14;12;
2013;08;15;11.5;
2013;08;16;13.6;
2013;08;17;13.4;
2013;08;18;9.6;
2013;08;19;0;
2013;08;20;1;
2013;08;21;9.4;
2013;08;22;9.7;
2013;08;23;10.1;
2013;08;24;8.6;
2013;08;25;0;
2013;08;26;.2;
2013;08;27;0;
2013;08;28;3.8;
2013;08;29;7.5;
2013;08;30;10.8;
2013;08;31;5.9;
2013;09;1;3.8;
2013;09;2;1.5;
2013;09;3;0;
2013;09;4;4.1;
2013;09;5;11.3;
2013;09;6;12.1;
2013;09;7;12.5;
2013;09;8;10.2;
2013;09;9;2.4;
2013;09;10;4.7;
2013;09;11;2.2;
2013;09;12;1.4;
2013;09;13;1.5;
2013;09;14;4.8;
2013;09;15;.9;
2013;09;16;.6;
2013;09;17;2.5;
2013;09;18;.2;
2013;09;19;5;
2013;09;20;.7;
2013;09;21;.5;
2013;09;22;.8;
2013;09;23;0;
2013;09;24;.1;
2013;09;25;.3;
2013;09;26;.4;
2013;09;27;6.6;
2013;09;28;9;
2013;09;29;10.5;
2013;09;30;10.9;
2013;10;1;10.3;
2013;10;2;8.3;
2013;10;3;10.7;
2013;10;4;10.3;
2013;10;5;8.6;
2013;10;6;6.2;
2013;10;7;0;
2013;10;8;7.3;
2013;10;9;1.9;
2013;10;10;4.5;
2013;10;11;0;
2013;10;12;.9;
2013;10;13;4.6;
2013;10;14;5.7;
2013;10;15;1.5;
2013;10;16;2;
2013;10;17;1.7;
2013;10;18;0;
2013;10;19;8;
2013;10;20;4.9;
2013;10;21;6.3;
2013;10;22;7.1;
2013;10;23;1.3;
2013;10;24;7;
2013;10;25;1.9;
2013;10;26;3.6;
2013;10;27;.3;
2013;10;28;1.8;
2013;10;29;.7;
2013;10;30;2.4;
2013;10;31;9;
2013;11;1;3.1;
2013;11;2;.6;
2013;11;3;0;
2013;11;4;.9;
2013;11;5;0;
2013;11;6;2.2;
2013;11;7;2.2;
2013;11;8;.7;
2013;11;9;0;
2013;11;10;3.5;
2013;11;11;.3;
2013;11;12;7.9;
2013;11;13;0;
2013;11;14;0;
2013;11;15;0;
2013;11;16;4.6;
2013;11;17;0;
2013;11;18;0;
2013;11;19;0;
2013;11;20;0;
2013;11;21;0;
2013;11;22;.2;
2013;11;23;1.5;
2013;11;24;0;
2013;11;25;2.3;
2013;11;26;.4;
2013;11;27;7.6;
2013;11;28;0;
2013;11;29;0;
2013;11;30;.3;
2013;12;1;.3;
2013;12;2;6.3;
2013;12;3;4.9;
2013;12;4;2.1;
2013;12;5;1.8;
2013;12;6;2.3;
2013;12;7;.9;
2013;12;8;0;
2013;12;9;0;
2013;12;10;0;
2013;12;11;0;
2013;12;12;0;
2013;12;13;0;
2013;12;14;0;
2013;12;15;2.2;
2013;12;16;6.9;
2013;12;17;4.1;
2013;12;18;0;
2013;12;19;0;
2013;12;20;0;
2013;12;21;3.1;
2013;12;22;.6;
2013;12;23;3.3;
2013;12;24;0;
2013;12;25;.3;
2013;12;26;1.3;
2013;12;27;5.1;
2013;12;28;1.1;
2013;12;29;0;
2013;12;30;2.4;
2013;12;31;0;
2014;01;1;0;
2014;01;2;0;
2014;01;3;5;
2014;01;4;0;
2014;01;5;0;
2014;01;6;6.6;
2014;01;7;4.3;
2014;01;8;3.5;
2014;01;9;0;
2014;01;10;3.7;
2014;01;11;3.7;
2014;01;12;4.4;
2014;01;13;6.7;
2014;01;14;0;
2014;01;15;0;
2014;01;16;0;
2014;01;17;0;
2014;01;18;0;
2014;01;19;2.5;
2014;01;20;0;
2014;01;21;0;
2014;01;22;0;
2014;01;23;0;
2014;01;24;0;
2014;01;25;7.1;
2014;01;26;3.3;
2014;01;27;0;
2014;01;28;0;
2014;01;29;0;
2014;01;30;0;
2014;01;31;0;
2014;02;1;1.6;
2014;02;2;0;
2014;02;3;2.7;
2014;02;4;.1;
2014;02;5;0;
2014;02;6;1.6;
2014;02;7;1.6;
2014;02;8;7;
2014;02;9;0;
2014;02;10;6;
2014;02;11;1.6;
2014;02;12;3.5;
2014;02;13;3.2;
2014;02;14;6.5;
2014;02;15;3.1;
2014;02;16;0;
2014;02;17;8.8;
2014;02;18;3.7;
2014;02;19;1.2;
2014;02;20;2.1;
2014;02;21;3.4;
2014;02;22;2.7;
2014;02;23;8.4;
2014;02;24;9.8;
2014;02;25;7.4;
2014;02;26;0;
2014;02;27;7.1;
2014;02;28;1.8;
2014;03;1;3.1;
2014;03;2;9;
2014;03;3;0;
2014;03;4;.4;
2014;03;5;5.3;
2014;03;6;1.1;
2014;03;7;4.2;
2014;03;8;8.8;
2014;03;9;9.9;
2014;03;10;10.5;
2014;03;11;10.5;
2014;03;12;10.6;
2014;03;13;10.9;
2014;03;14;10.4;
2014;03;15;1.5;
2014;03;16;0;
2014;03;17;.2;
2014;03;18;2.3;
2014;03;19;.3;
2014;03;20;10.7;
2014;03;21;10.3;
2014;03;22;7.8;
2014;03;23;0;
2014;03;24;1.1;
2014;03;25;3.1;
2014;03;26;7.4;
2014;03;27;10.5;
2014;03;28;5.2;
2014;03;29;10.1;
2014;03;30;10.8;
2014;03;31;2.9;
2014;04;1;7.6;
2014;04;2;8.8;
2014;04;3;8.9;
2014;04;4;8.2;
2014;04;5;0;
2014;04;6;5.3;
2014;04;7;11.2;
2014;04;8;3.4;
2014;04;9;2.8;
2014;04;10;.5;
2014;04;11;8.8;
2014;04;12;8.7;
2014;04;13;2.8;
2014;04;14;2.3;
2014;04;15;2.4;
2014;04;16;9.5;
2014;04;17;12.3;
2014;04;18;2;
2014;04;19;7.6;
2014;04;20;10.9;
2014;04;21;4.7;
2014;04;22;7.1;
2014;04;23;10;
2014;04;24;7.2;
2014;04;25;7.9;
2014;04;26;4.8;
2014;04;27;5.4;
2014;04;28;5.8;
2014;04;29;5.8;
2014;04;30;12.3;
2014;05;1;8.4;
2014;05;2;7.6;
2014;05;3;0;
2014;05;4;9.5;
2014;05;5;6.5;
2014;05;6;8.9;
2014;05;7;.7;
2014;05;8;6.6;
2014;05;9;7;
2014;05;10;9.6;
2014;05;11;3.9;
2014;05;12;4.4;
2014;05;13;4.2;
2014;05;14;5.3;
2014;05;15;8.4;
2014;05;16;0;
2014;05;17;0;
2014;05;18;0;
2014;05;19;11.4;
2014;05;20;14.4;
2014;05;21;14.4;
2014;05;22;14.1;
2014;05;23;10.2;
2014;05;24;4.8;
2014;05;25;12.9;
2014;05;26;9.3;
2014;05;27;2.1;
2014;05;28;2;
2014;05;29;0;
2014;05;30;3.2;
2014;05;31;11.7;
2014;06;1;12.8;
2014;06;2;7.7;
2014;06;3;5.6;
2014;06;4;11.3;
2014;06;5;6.6;
2014;06;6;14.2;
2014;06;7;14.8;
2014;06;8;15;
2014;06;9;14.9;
2014;06;10;13.7;
2014;06;11;9.9;
2014;06;12;13.1;
2014;06;13;9.8;
2014;06;14;4.1;
2014;06;15;5.1;
2014;06;16;6.2;
2014;06;17;5.2;
2014;06;18;11.9;
2014;06;19;10.3;
2014;06;20;3.6;
2014;06;21;.4;
2014;06;22;1.8;
2014;06;23;13.2;
2014;06;24;7.7;
2014;06;25;2.5;
2014;06;26;8.2;
2014;06;27;11.7;
2014;06;28;6.3;
2014;06;29;.5;
2014;06;30;2.5;
2014;07;1;9.2;
2014;07;2;5.4;
2014;07;3;14.7;
2014;07;4;13.8;
2014;07;5;5.8;
2014;07;6;11.7;
2014;07;7;12.1;
2014;07;8;7.5;
2014;07;9;.8;
2014;07;10;1.4;
2014;07;11;2.8;
2014;07;12;12.3;
2014;07;13;10.1;
2014;07;14;7.7;
2014;07;15;11.4;
2014;07;16;8.7;
2014;07;17;8.8;
2014;07;18;12.6;
2014;07;19;13.5;
2014;07;20;13;
2014;07;21;.8;
2014;07;22;9.3;
2014;07;23;11.9;
2014;07;24;5.3;
2014;07;25;10.9;
2014;07;26;13.2;
2014;07;27;10.8;
2014;07;28;8.7;
2014;07;29;5.5;
2014;07;30;9;
2014;07;31;.5;
2014;08;1;1.1;
2014;08;2;11.9;
2014;08;3;5.8;
2014;08;4;.5;
2014;08;5;7.5;
2014;08;6;6.3;
2014;08;7;9.7;
2014;08;8;11.2;
2014;08;9;7.7;
2014;08;10;9.4;
2014;08;11;.4;
2014;08;12;7.2;
2014;08;13;1.8;
2014;08;14;2.2;
2014;08;15;5.9;
2014;08;16;3;
2014;08;17;3.2;
2014;08;18;3.6;
2014;08;19;4.3;
2014;08;20;8.5;
2014;08;21;6.1;
2014;08;22;7.1;
2014;08;23;6.3;
2014;08;24;6.5;
2014;08;25;10.8;
2014;08;26;0;
2014;08;27;5.5;
2014;08;28;12.6;
2014;08;29;3.7;
2014;08;30;7.2;
2014;08;31;1.2;
2014;09;1;0;
2014;09;2;0;
2014;09;3;7.2;
2014;09;4;11.5;
2014;09;5;11.1;
2014;09;6;10;
2014;09;7;10.5;
2014;09;8;7.5;
2014;09;9;5.2;
2014;09;10;3.8;
2014;09;11;2.7;
2014;09;12;0;
2014;09;13;.6;
2014;09;14;.2;
2014;09;15;3.8;
2014;09;16;7.4;
2014;09;17;11.3;
2014;09;18;11.3;
2014;09;19;8.4;
2014;09;20;3.5;
2014;09;21;2.9;
2014;09;22;4.3;
2014;09;23;1.3;
2014;09;24;9.1;
2014;09;25;1.5;
2014;09;26;0;
2014;09;27;6.6;
2014;09;28;8.5;
2014;09;29;10.1;
2014;09;30;1;
2014;10;1;.3;
2014;10;2;3.4;
2014;10;3;2.9;
2014;10;4;1.5;
2014;10;5;0;
2014;10;6;4;
2014;10;7;1.4;
2014;10;8;4.1;
2014;10;9;6.1;
2014;10;10;0;
2014;10;11;2.7;
2014;10;12;4.2;
2014;10;13;2;
2014;10;14;4.2;
2014;10;15;2.3;
2014;10;16;2;
2014;10;17;0;
2014;10;18;7.9;
2014;10;19;9.3;
2014;10;20;2.3;
2014;10;21;6.5;
2014;10;22;0;
2014;10;23;5.1;
2014;10;24;3.4;
2014;10;25;0;
2014;10;26;.4;
2014;10;27;5.3;
2014;10;28;6.5;
2014;10;29;5.8;
2014;10;30;0;
2014;10;31;0;
2014;11;1;1.4;
2014;11;2;4.3;
2014;11;3;0;
2014;11;4;5.9;
2014;11;5;3.6;
2014;11;6;0;
2014;11;7;0;
2014;11;8;2.8;
2014;11;9;0;
2014;11;10;0;
2014;11;11;0;
2014;11;12;2.3;
2014;11;13;0;
2014;11;14;4.7;
2014;11;15;0;
2014;11;16;.1;
2014;11;17;0;
2014;11;18;0;
2014;11;19;0;
2014;11;20;0;
2014;11;21;0;
2014;11;22;0;
2014;11;23;.6;
2014;11;24;0;
2014;11;25;0;
2014;11;26;.4;
2014;11;27;0;
2014;11;28;0;
2014;11;29;0;
2014;11;30;0;
2014;12;1;0;
2014;12;2;0;
2014;12;3;0;
2014;12;4;2.7;
2014;12;5;0;
2014;12;6;0;
2014;12;7;0;
2014;12;8;.2;
2014;12;9;0;
2014;12;10;0;
2014;12;11;0;
2014;12;12;.9;
2014;12;13;.2;
2014;12;14;0;
2014;12;15;0;
2014;12;16;0;
2014;12;17;2.4;
2014;12;18;0;
2014;12;19;0;
2014;12;20;1.8;
2014;12;21;.3;
2014;12;22;0;
2014;12;23;.2;
2014;12;24;2.5;
2014;12;25;1;
2014;12;26;1.4;
2014;12;27;3.4;
2014;12;28;2.1;
2014;12;29;.6;
2014;12;30;4.3;
2014;12;31;0;
2015;01;1;0;
2015;01;2;.4;
2015;01;3;.2;
2015;01;4;.3;
2015;01;5;0;
2015;01;6;1.4;
2015;01;7;0;
2015;01;8;0;
2015;01;9;0;
2015;01;10;.8;
2015;01;11;0;
2015;01;12;0;
2015;01;13;7;
2015;01;14;1.8;
2015;01;15;2.6;
2015;01;16;1.7;
2015;01;17;0;
2015;01;18;0;
2015;01;19;0;
2015;01;20;0;
2015;01;21;0;
2015;01;22;0;
2015;01;23;0;
2015;01;24;0;
2015;01;25;0;
2015;01;26;.7;
2015;01;27;.3;
2015;01;28;1.1;
2015;01;29;5.4;
2015;01;30;0;
2015;01;31;.3;
2015;02;1;2.9;
2015;02;2;1.5;
2015;02;3;4.9;
2015;02;4;1.8;
2015;02;5;5.4;
2015;02;6;5.1;
2015;02;7;8;
2015;02;8;3.7;
2015;02;9;0;
2015;02;10;0;
2015;02;11;0;
2015;02;12;0;
2015;02;13;0;
2015;02;14;.2;
2015;02;15;.1;
2015;02;16;9.1;
2015;02;17;1.1;
2015;02;18;0;
2015;02;19;1.3;
2015;02;20;8.3;
2015;02;21;5.7;
2015;02;22;0;
2015;02;23;3.6;
2015;02;24;2.3;
2015;02;25;3.6;
2015;02;26;3.9;
2015;02;27;0;
2015;02;28;.4;
2015;03;1;2.6;
2015;03;2;2.7;
2015;03;3;8.8;
2015;03;4;6;
2015;03;5;1.4;
2015;03;6;3.8;
2015;03;7;5.7;
2015;03;8;10.3;
2015;03;9;8.1;
2015;03;10;10.1;
2015;03;11;3.4;
2015;03;12;0;
2015;03;13;0;
2015;03;14;0;
2015;03;15;.2;
2015;03;16;4.4;
2015;03;17;9.4;
2015;03;18;10.7;
2015;03;19;11.3;
2015;03;20;10.9;
2015;03;21;8.4;
2015;03;22;.3;
2015;03;23;9.8;
2015;03;24;9.6;
2015;03;25;8.7;
2015;03;26;1.8;
2015;03;27;1.6;
2015;03;28;1.9;
2015;03;29;.2;
2015;03;30;4.8;
2015;03;31;1.8;
2015;04;1;1.4;
2015;04;2;1.1;
2015;04;3;5.2;
2015;04;4;9.7;
2015;04;5;2.8;
2015;04;6;5.2;
2015;04;7;10.1;
2015;04;8;0;
2015;04;9;6.8;
2015;04;10;12.2;
2015;04;11;9;
2015;04;12;8.1;
2015;04;13;4;
2015;04;14;9.9;
2015;04;15;11.8;
2015;04;16;9.2;
2015;04;17;2.8;
2015;04;18;3.9;
2015;04;19;12.1;
2015;04;20;12.3;
2015;04;21;12.2;
2015;04;22;9.9;
2015;04;23;8.4;
2015;04;24;7;
2015;04;25;9.1;
2015;04;26;3.3;
2015;04;27;10.8;
2015;04;28;0;
2015;04;29;10.9;
2015;04;30;6.6;
2015;05;1;.8;
2015;05;2;7.8;
2015;05;3;6.7;
2015;05;4;6.9;
2015;05;5;3.3;
2015;05;6;1;
2015;05;7;11.6;
2015;05;8;11.6;
2015;05;9;2.6;
2015;05;10;10.7;
2015;05;11;13.8;
2015;05;12;9.4;
2015;05;13;10.8;
2015;05;14;8.2;
2015;05;15;13.4;
2015;05;16;11.5;
2015;05;17;9.9;
2015;05;18;13.7;
2015;05;19;2.8;
2015;05;20;0;
2015;05;21;.2;
2015;05;22;9.2;
2015;05;23;2.8;
2015;05;24;4.4;
2015;05;25;7.4;
2015;05;26;0;
2015;05;27;1.1;
2015;05;28;7.7;
2015;05;29;8.6;
2015;05;30;4.4;
2015;05;31;13.2;
2015;06;1;4.8;
2015;06;2;7.5;
2015;06;3;14.1;
2015;06;4;12.8;
2015;06;5;15.5;
2015;06;6;15.2;
2015;06;7;9.4;
2015;06;8;6.9;
2015;06;9;0;
2015;06;10;5.3;
2015;06;11;10.9;
2015;06;12;12.4;
2015;06;13;8.6;
2015;06;14;8;
2015;06;15;.5;
2015;06;16;11.8;
2015;06;17;8.2;
2015;06;18;.2;
2015;06;19;4;
2015;06;20;4.6;
2015;06;21;2.2;
2015;06;22;2.3;
2015;06;23;5;
2015;06;24;7.5;
2015;06;25;8.5;
2015;06;26;8.2;
2015;06;27;0;
2015;06;28;8.6;
2015;06;29;6.7;
2015;06;30;10.3;
2015;07;1;14.5;
2015;07;2;15.4;
2015;07;3;15.4;
2015;07;4;14.9;
2015;07;5;10;
2015;07;6;6.1;
2015;07;7;11.4;
2015;07;8;4.3;
2015;07;9;5.3;
2015;07;10;11.8;
2015;07;11;12.4;
2015;07;12;10.6;
2015;07;13;1.8;
2015;07;14;1;
2015;07;15;4;
2015;07;16;9.2;
2015;07;17;10.3;
2015;07;18;9.6;
2015;07;19;5.7;
2015;07;20;8.5;
2015;07;21;9.4;
2015;07;22;13.8;
2015;07;23;2.8;
2015;07;24;3.2;
2015;07;25;4.3;
2015;07;26;12.5;
2015;07;27;5.1;
2015;07;28;3.7;
2015;07;29;3.1;
2015;07;30;8.7;
2015;07;31;13.1;
2015;08;1;7.7;
2015;08;2;.1;
2015;08;3;12.8;
2015;08;4;11.6;
2015;08;5;13.4;
2015;08;6;12.1;
2015;08;7;12.3;
2015;08;8;13;
2015;08;9;12.4;
2015;08;10;10.7;
2015;08;11;11.2;
2015;08;12;10.6;
2015;08;13;12.8;
2015;08;14;10.7;
2015;08;15;10.7;
2015;08;16;2.5;
2015;08;17;0;
2015;08;18;0;
2015;08;19;0;
2015;08;20;7.6;
2015;08;21;13.2;
2015;08;22;6;
2015;08;23;10.6;
2015;08;24;8.2;
2015;08;25;1.4;
2015;08;26;12.5;
2015;08;27;11.4;
2015;08;28;2.9;
2015;08;29;10.1;
2015;08;30;12.8;
2015;08;31;12.5;
2015;09;1;10.5;
2015;09;2;7.2;
2015;09;3;4.8;
2015;09;4;5.5;
2015;09;5;6.6;
2015;09;6;.6;
2015;09;7;2.5;
2015;09;8;6.1;
2015;09;9;3;
2015;09;10;7;
2015;09;11;3.6;
2015;09;12;10.9;
2015;09;13;11;
2015;09;14;.9;
2015;09;15;4.3;
2015;09;16;8.3;
2015;09;17;9.5;
2015;09;18;5.1;
2015;09;19;10.2;
2015;09;20;4.3;
2015;09;21;5.3;
2015;09;22;5;
2015;09;23;0;
2015;09;24;5.3;
2015;09;25;10.6;
2015;09;26;2.2;
2015;09;27;4.6;
2015;09;28;7.2;
2015;09;29;6.3;
2015;09;30;.4;
2015;10;1;11.1;
2015;10;2;11;
2015;10;3;6.9;
2015;10;4;6;
2015;10;5;8.7;
2015;10;6;1.2;
2015;10;7;0;
2015;10;8;0;
2015;10;9;0;
2015;10;10;1;
2015;10;11;6.5;
2015;10;12;10;
2015;10;13;0;
2015;10;14;0;
2015;10;15;0;
2015;10;16;0;
2015;10;17;.3;
2015;10;18;0;
2015;10;19;.1;
2015;10;20;.2;
2015;10;21;.2;
2015;10;22;.1;
2015;10;23;4.5;
2015;10;24;8.5;
2015;10;25;.5;
2015;10;26;6;
2015;10;27;0;
2015;10;28;0;
2015;10;29;0;
2015;10;30;0;
2015;10;31;8.4;
2015;11;1;9.1;
2015;11;2;9.1;
2015;11;3;8.7;
2015;11;4;3.1;
2015;11;5;3.8;
2015;11;6;3.4;
2015;11;7;.5;
2015;11;8;7.7;
2015;11;9;1.2;
2015;11;10;1.3;
2015;11;11;0;
2015;11;12;0;
2015;11;13;6.6;
2015;11;14;4.3;
2015;11;15;0;
2015;11;16;4.8;
2015;11;17;0;
2015;11;18;.7;
2015;11;19;.1;
2015;11;20;0;
2015;11;21;3.1;
2015;11;22;1.6;
2015;11;23;.2;
2015;11;24;4.3;
2015;11;25;0;
2015;11;26;0;
2015;11;27;0;
2015;11;28;2;
2015;11;29;0;
2015;11;30;0;
2015;12;1;1.7;
2015;12;2;0;
2015;12;3;3.9;
2015;12;4;5.5;
2015;12;5;6.3;
2015;12;6;7.3;
2015;12;7;0;
2015;12;8;5;
2015;12;9;0;
2015;12;10;4.1;
2015;12;11;2.7;
2015;12;12;2.6;
2015;12;13;.1;
2015;12;14;3.7;
2015;12;15;0;
2015;12;16;0;
2015;12;17;0;
2015;12;18;.1;
2015;12;19;3.1;
2015;12;20;0;
2015;12;21;0;
2015;12;22;.1;
2015;12;23;5.1;
2015;12;24;.5;
2015;12;25;.6;
2015;12;26;6.7;
2015;12;27;4.3;
2015;12;28;0;
2015;12;29;5.9;
2015;12;30;6.3;
2015;12;31;6.9;
2016;01;1;0;
2016;01;2;0;
2016;01;3;0;
2016;01;4;0;
2016;01;5;0;
2016;01;6;0;
2016;01;7;0;
2016;01;8;6.5;
2016;01;9;1.1;
2016;01;10;.6;
2016;01;11;0;
2016;01;12;2.3;
2016;01;13;.2;
2016;01;14;3.2;
2016;01;15;2.2;
2016;01;16;.3;
2016;01;17;0;
2016;01;18;2;
2016;01;19;.7;
2016;01;20;0;
2016;01;21;4.9;
2016;01;22;6;
2016;01;23;0;
2016;01;24;.8;
2016;01;25;0;
2016;01;26;.8;
2016;01;27;.3;
2016;01;28;0;
2016;01;29;6.8;
2016;01;30;1.6;
2016;01;31;4;
2016;02;1;0;
2016;02;2;.4;
2016;02;3;.1;
2016;02;4;2.6;
2016;02;5;3.5;
2016;02;6;4.7;
2016;02;7;3.1;
2016;02;8;2.4;
2016;02;9;3.1;
2016;02;10;.7;
2016;02;11;2.2;
2016;02;12;2.7;
2016;02;13;1.8;
2016;02;14;1.9;
2016;02;15;1.9;
2016;02;16;0;
2016;02;17;0;
2016;02;18;0;
2016;02;19;0;
2016;02;20;4.8;
2016;02;21;0;
2016;02;22;4.5;
2016;02;23;0;
2016;02;24;4.9;
2016;02;25;4.7;
2016;02;26;4.5;
2016;02;27;3.3;
2016;02;28;0;
2016;02;29;0;
2016;03;1;0;
2016;03;2;.1;
2016;03;3;.2;
2016;03;4;8.5;
2016;03;5;2.3;
2016;03;6;.5;
2016;03;7;3.2;
2016;03;8;0;
2016;03;9;1.2;
2016;03;10;1.5;
2016;03;11;1;
2016;03;12;0;
2016;03;13;1.8;
2016;03;14;10;
2016;03;15;.6;
2016;03;16;3.7;
2016;03;17;11;
2016;03;18;10.4;
2016;03;19;.4;
2016;03;20;0;
2016;03;21;.3;
2016;03;22;4.1;
2016;03;23;1.1;
2016;03;24;3.1;
2016;03;25;0;
2016;03;26;2.5;
2016;03;27;11;
2016;03;28;6.5;
2016;03;29;5;
2016;03;30;0;
2016;03;31;6.7;
2016;04;1;2.4;
2016;04;2;11.9;
2016;04;3;8.8;
2016;04;4;7;
2016;04;5;10.4;
2016;04;6;3.8;
2016;04;7;5.8;
2016;04;8;0;
2016;04;9;0;
2016;04;10;0;
2016;04;11;.3;
2016;04;12;5.4;
2016;04;13;3.9;
2016;04;14;1.3;
2016;04;15;3.2;
2016;04;16;1.4;
2016;04;17;2;
2016;04;18;3.5;
2016;04;19;3.8;
2016;04;20;7.6;
2016;04;21;13.3;
2016;04;22;12.8;
2016;04;23;.4;
2016;04;24;6.1;
2016;04;25;6;
2016;04;26;.6;
2016;04;27;2.2;
2016;04;28;8.5;
2016;04;29;13.6;
2016;04;30;13.5;
2016;05;1;4.7;
2016;05;2;12.1;
2016;05;3;3.4;
2016;05;4;0;
2016;05;5;10;
2016;05;6;13.1;
2016;05;7;12.6;
2016;05;8;12.2;
2016;05;9;12.4;
2016;05;10;10.3;
2016;05;11;11;
2016;05;12;6.2;
2016;05;13;5.7;
2016;05;14;11.2;
2016;05;15;6.3;
2016;05;16;3.8;
2016;05;17;1.1;
2016;05;18;3.5;
2016;05;19;6.5;
2016;05;20;6.5;
2016;05;21;10;
2016;05;22;13.6;
2016;05;23;10.4;
2016;05;24;2;
2016;05;25;0;
2016;05;26;7.2;
2016;05;27;6.8;
2016;05;28;5.6;
2016;05;29;8.5;
2016;05;30;5;
2016;05;31;8.4;
2016;06;1;4;
2016;06;2;4.7;
2016;06;3;2.2;
2016;06;4;6;
2016;06;5;12;
2016;06;6;11.8;
2016;06;7;15.3;
2016;06;8;14.5;
2016;06;9;9.7;
2016;06;10;8.1;
2016;06;11;.3;
2016;06;12;1.9;
2016;06;13;2.7;
2016;06;14;6.8;
2016;06;15;2.7;
2016;06;16;7.4;
2016;06;17;4;
2016;06;18;11.4;
2016;06;19;4.8;
2016;06;20;2.4;
2016;06;21;3.2;
2016;06;22;10.7;
2016;06;23;15.7;
2016;06;24;14.5;
2016;06;25;8.7;
2016;06;26;2.6;
2016;06;27;2;
2016;06;28;10.3;
2016;06;29;8.4;
2016;06;30;8.5;
2016;07;1;10.9;
2016;07;2;7.6;
2016;07;3;8.4;
2016;07;4;13.2;
2016;07;5;6.3;
2016;07;6;7.5;
2016;07;7;11;
2016;07;8;9;
2016;07;9;8.9;
2016;07;10;12;
2016;07;11;11.4;
2016;07;12;1.2;
2016;07;13;1.9;
2016;07;14;.9;
2016;07;15;.1;
2016;07;16;11.6;
2016;07;17;3.7;
2016;07;18;7.6;
2016;07;19;8.3;
2016;07;20;13.2;
2016;07;21;7.6;
2016;07;22;12.7;
2016;07;23;7;
2016;07;24;1.1;
2016;07;25;10.7;
2016;07;26;6.9;
2016;07;27;7.3;
2016;07;28;6.8;
2016;07;29;5.7;
2016;07;30;7.4;
2016;07;31;2.8;
2016;08;1;7.6;
2016;08;2;6.2;
2016;08;3;0;
2016;08;4;11.4;
2016;08;5;0;
2016;08;6;7.5;
2016;08;7;11.7;
2016;08;8;13;
2016;08;9;2.9;
2016;08;10;.2;
2016;08;11;9.1;
2016;08;12;.2;
2016;08;13;5.8;
2016;08;14;10.4;
2016;08;15;10.8;
2016;08;16;6.4;
2016;08;17;8.5;
2016;08;18;12.5;
2016;08;19;13.2;
2016;08;20;6.2;
2016;08;21;2.3;
2016;08;22;5.7;
2016;08;23;10.6;
2016;08;24;12.3;
2016;08;25;13.2;
2016;08;26;13.1;
2016;08;27;13;
2016;08;28;12.7;
2016;08;29;.9;
2016;08;30;12.4;
2016;08;31;13;
2016;09;1;11.6;
2016;09;2;11;
2016;09;3;5.9;
2016;09;4;5.8;
2016;09;5;2.1;
2016;09;6;7.2;
2016;09;7;12.1;
2016;09;8;12.1;
2016;09;9;11.8;
2016;09;10;9.5;
2016;09;11;11.8;
2016;09;12;11.8;
2016;09;13;10.9;
2016;09;14;10.9;
2016;09;15;11.4;
2016;09;16;10;
2016;09;17;0;
2016;09;18;.9;
2016;09;19;0;
2016;09;20;4.2;
