#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoøení souboru: 14.02.2024 23:16
#Stažením publikovaných dat souhlasíte s podmínkami užití tìchto dat.

METADATA
Stanice ID;Jméno stanice;Zaèátek mìøení;Konec mìøení;Zemìpisná délka;Zemìpisná šíøka;Nadmoøská výška
P1PLIB01;Praha, Libuš;01.01.1971;31.12.1999;14.4481;50.0083;303
P1PLIB01;Praha, Libuš;01.01.2000;31.12.2023;14.446944;50.007778;302.04

PØÍSTROJE
Pøístroj;Zaèátek mìøení;Konec mìøení;Výška pøístroje [m]
Pyranometr;01.01.2004;31.12.2023;2

PRVEK
Denní úhrn globálního záøení [RGLB_D.SUM, kJ/m2]

Popis:
Hodnota - hodnota prvku
Pøíznak - rozšiøující informace o hodnotì

DATA
Rok;Mìsíc;Den;Hodnota;Pøíznak
2007;02;4;3689;
2007;02;5;4774;
2007;02;6;2233;
2007;02;7;3131;
2007;02;8;2680;
2007;02;9;5378;
2007;02;10;7922;
2007;02;11;5455;
2007;02;12;4100;
2007;02;13;5144;
2007;02;14;7015;
2007;02;15;1197;
2007;02;16;2094;
2007;02;17;9302;
2007;02;18;10470;
2007;02;19;1155;
2007;02;20;6016;
2007;02;21;4766;
2007;02;22;10104;
2007;02;23;8207;
2007;02;24;2974;
2007;02;25;6063;
2007;02;26;4118;
2007;02;27;3998;
2007;02;28;5056;
2007;03;1;2589;
2007;03;2;6157;
2007;03;3;5387;
2007;03;4;7081;
2007;03;5;8624;
2007;03;6;10781;
2007;03;7;12872;
2007;03;8;3975;
2007;03;9;10225;
2007;03;10;5128;
2007;03;11;14561;
2007;03;12;14630;
2007;03;13;14921;
2007;03;14;11693;
2007;03;15;13708;
2007;03;16;14138;
2007;03;17;2702;
2007;03;18;3448;
2007;03;19;4584;
2007;03;20;3048;
2007;03;21;3430;
2007;03;22;5635;
2007;03;23;7899;
2007;03;24;3114;
2007;03;25;15032;
2007;03;26;17074;
2007;03;27;17075;
2007;03;28;14207;
2007;03;29;8294;
2007;03;30;13769;
2007;03;31;13118;
2007;04;1;17320;
2007;04;2;19317;
2007;04;3;11608;
2007;04;4;10475;
2007;04;5;19833;
2007;04;6;14285;
2007;04;7;8484;
2007;04;8;9906;
2007;04;9;16785;
2007;04;10;13357;
2007;04;11;11818;
2007;04;12;21608;
2007;04;13;22164;
2007;04;14;23032;
2007;04;15;22988;
2007;04;16;23224;
2007;04;17;22202;
2007;04;18;13048;
2007;04;19;23117;
2007;04;20;23653;
2007;04;21;23280;
2007;04;22;23961;
2007;04;23;22773;
2007;04;24;11799;
2007;04;25;22419;
2007;04;26;24769;
2007;04;27;24650;
2007;04;28;25284;
2007;04;29;23195;
2007;04;30;26459;
2007;05;1;26526;
2007;05;2;26657;
2007;05;3;26684;
2007;05;4;19983;
2007;05;5;7335;
2007;05;6;4738;
2007;05;7;12825;
2007;05;8;10875;
2007;05;9;10630;
2007;05;10;14297;
2007;05;11;19027;
2007;05;12;14750;
2007;05;13;26964;
2007;05;14;22693;
2007;05;15;10222;
2007;05;16;19861;
2007;05;17;16038;
2007;05;18;28072;
2007;05;19;28922;
2007;05;20;26609;
2007;05;21;25950;
2007;05;22;19906;
2007;05;23;20633;
2007;05;24;28124;
2007;05;25;21859;
2007;05;26;20439;
2007;05;27;22742;
2007;05;28;17553;
2007;05;29;16250;
2007;05;30;9304;
2007;05;31;21380;
2007;06;1;26356;
2007;06;2;12345;
2007;06;3;4488;
2007;06;4;11545;
2007;06;5;23841;
2007;06;6;18897;
2007;06;7;25281;
2007;06;8;26814;
2007;06;9;21687;
2007;06;10;25935;
2007;06;11;25127;
2007;06;12;24957;
2007;06;13;20323;
2007;06;14;23228;
2007;06;15;21459;
2007;06;16;23047;
2007;06;17;22500;
2007;06;18;18797;
2007;06;19;23246;
2007;06;20;26771;
2007;06;21;15569;
2007;06;22;12490;
2007;06;23;20994;
2007;06;24;28488;
2007;06;25;23454;
2007;06;26;16604;
2007;06;27;18811;
2007;06;28;16356;
2007;06;29;18030;
2007;06;30;17456;
2007;07;1;25470;
2007;07;2;10543;
2007;07;3;20805;
2007;07;4;17256;
2007;07;5;12772;
2007;07;6;13151;
2007;07;7;25505;
2007;07;8;26736;
2007;07;9;9905;
2007;07;10;8945;
2007;07;11;18628;
2007;07;12;13953;
2007;07;13;18053;
2007;07;14;28125;
2007;07;15;28168;
2007;07;16;26176;
2007;07;17;24633;
2007;07;18;18133;
2007;07;19;22623;
2007;07;20;24910;
2007;07;21;22486;
2007;07;22;13287;
2007;07;23;26504;
2007;07;24;15377;
2007;07;25;16971;
2007;07;26;27385;
2007;07;27;20991;
2007;07;28;13126;
2007;07;29;10644;
2007;07;30;13935;
2007;07;31;12108;
2007;08;1;23813;
2007;08;2;23151;
2007;08;3;16950;
2007;08;4;23218;
2007;08;5;26488;
2007;08;6;25658;
2007;08;7;23294;
2007;08;8;18532;
2007;08;9;11847;
2007;08;10;9373;
2007;08;11;9387;
2007;08;12;7597;
2007;08;13;20530;
2007;08;14;20929;
2007;08;15;18923;
2007;08;16;10642;
2007;08;17;6819;
2007;08;18;20179;
2007;08;19;21669;
2007;08;20;13089;
2007;08;21;12343;
2007;08;22;16904;
2007;08;23;19371;
2007;08;24;22218;
2007;08;25;19415;
2007;08;26;18532;
2007;08;27;17198;
2007;08;28;11904;
2007;08;29;12992;
2007;08;30;18649;
2007;08;31;7666;
2007;09;1;10497;
2007;09;2;15404;
2007;09;3;5367;
2007;09;4;13448;
2007;09;5;9254;
2007;09;6;1518;
2007;09;7;6214;
2007;09;8;3447;
2007;09;9;7670;
2007;09;10;5147;
2007;09;11;7707;
2007;09;12;10450;
2007;09;13;11366;
2007;09;14;17149;
2007;09;15;16391;
2007;09;16;18609;
2007;09;17;15841;
2007;09;18;4735;
2007;09;19;11001;
2007;09;20;17171;
2007;09;21;16877;
2007;09;22;15646;
2007;09;23;16052;
2007;09;24;16211;
2007;09;25;5234;
2007;09;26;8676;
2007;09;27;1942;
2007;09;28;4662;
2007;09;29;7561;
2007;09;30;15233;
2007;10;1;13265;
2007;10;2;7075;
2007;10;3;5966;
2007;10;4;5732;
2007;10;5;5066;
2007;10;6;5665;
2007;10;7;6765;
2007;10;8;12610;
2007;10;9;6456;
2007;10;10;6390;
2007;10;11;8122;
2007;10;12;3436;
2007;10;13;11084;
2007;10;14;12327;
2007;10;15;12308;
2007;10;16;11164;
2007;10;17;10583;
2007;10;18;5885;
2007;10;19;7615;
2007;10;20;3258;
2007;10;21;5017;
2007;10;22;8397;
2007;10;23;1246;
2007;10;24;2578;
2007;10;25;1006;
2007;10;26;1504;
2007;10;27;2194;
2007;10;28;5403;
2007;10;29;4919;
2007;10;30;2402;
2007;10;31;6109;
2007;11;1;8761;
2007;11;2;2541;
2007;11;3;4054;
2007;11;4;2662;
2007;11;5;3783;
2007;11;6;3103;
2007;11;7;921;
2007;11;8;3255;
2007;11;9;2609;
2007;11;10;1164;
2007;11;11;1173;
2007;11;12;2127;
2007;11;13;2370;
2007;11;14;1419;
2007;11;15;2401;
2007;11;16;5378;
2007;11;17;1337;
2007;11;18;2998;
2007;11;19;5739;
2007;11;20;1212;
2007;11;21;1050;
2007;11;22;2205;
2007;11;23;1671;
2007;11;24;986;
2007;11;25;1256;
2007;11;26;4033;
2007;11;27;3622;
2007;11;28;5596;
2007;11;29;2428;
2007;11;30;3874;
2007;12;1;1076;
2007;12;2;2603;
2007;12;3;3387;
2007;12;4;1527;
2007;12;5;989;
2007;12;6;2835;
2007;12;7;853;
2007;12;8;3911;
2007;12;9;1129;
2007;12;10;2864;
2007;12;11;905;
2007;12;12;651;
2007;12;13;1977;
2007;12;14;2244;
2007;12;15;1516;
2007;12;16;840;
2007;12;17;1454;
2007;12;18;3842;
2007;12;19;773;
2007;12;20;1103;
2007;12;21;1171;
2007;12;22;833;
2007;12;23;948;
2007;12;24;1057;
2007;12;25;991;
2007;12;26;1947;
2007;12;27;988;
2007;12;28;869;
2007;12;29;3815;
2007;12;30;1946;
2007;12;31;1931;
2008;01;1;2689;
2008;01;2;1947;
2008;01;3;621;
2008;01;4;1207;
2008;01;5;2044;
2008;01;6;1522;
2008;01;7;1612;
2008;01;8;3949;
2008;01;9;2897;
2008;01;10;3327;
2008;01;11;5077;
2008;01;12;2826;
2008;01;13;4140;
2008;01;14;1717;
2008;01;15;3726;
2008;01;16;1449;
2008;01;17;2440;
2008;01;18;2437;
2008;01;19;1579;
2008;01;20;2388;
2008;01;21;2579;
2008;01;22;1687;
2008;01;23;4711;
2008;01;24;4708;
2008;01;25;6920;
2008;01;26;4402;
2008;01;27;804;
2008;01;28;1533;
2008;01;29;1770;
2008;01;30;1820;
2008;01;31;6245;
2008;02;1;2384;
2008;02;2;2028;
2008;02;3;8173;
2008;02;4;6819;
2008;02;5;6245;
2008;02;6;3257;
2008;02;7;4199;
2008;02;8;6801;
2008;02;9;7880;
2008;02;10;7827;
2008;02;11;7566;
2008;02;12;2310;
2008;02;13;4240;
2008;02;14;723;
2008;02;15;5517;
2008;02;16;7940;
2008;02;17;7870;
2008;02;18;1926;
2008;02;19;5654;
2008;02;20;8597;
2008;02;21;5719;
2008;02;22;2554;
2008;02;23;5977;
2008;02;24;11460;
2008;02;25;3554;
2008;02;26;9299;
2008;02;27;7116;
2008;02;28;9999;
2008;02;29;3005;
2008;03;1;4910;
2008;03;2;4166;
2008;03;3;2782;
2008;03;4;6928;
2008;03;5;9701;
2008;03;6;14815;
2008;03;7;10828;
2008;03;8;7041;
2008;03;9;5823;
2008;03;10;14473;
2008;03;11;7034;
2008;03;12;8595;
2008;03;13;10007;
2008;03;14;3338;
2008;03;15;15793;
2008;03;16;4515;
2008;03;17;3865;
2008;03;18;9215;
2008;03;19;7678;
2008;03;20;11807;
2008;03;21;2103;
2008;03;22;8043;
2008;03;23;5834;
2008;03;24;9122;
2008;03;25;9472;
2008;03;26;11604;
2008;03;27;8245;
2008;03;28;12606;
2008;03;29;12439;
2008;03;30;18036;
2008;03;31;18552;
2008;04;1;11513;
2008;04;2;9342;
2008;04;3;6686;
2008;04;4;5730;
2008;04;5;13845;
2008;04;6;5176;
2008;04;7;3818;
2008;04;8;20051;
2008;04;9;16625;
2008;04;10;8553;
2008;04;11;13860;
2008;04;12;14966;
2008;04;13;18553;
2008;04;14;21459;
2008;04;15;2712;
2008;04;16;8314;
2008;04;17;13958;
2008;04;18;16740;
2008;04;19;3570;
2008;04;20;9795;
2008;04;21;18623;
2008;04;22;3907;
2008;04;23;18023;
2008;04;24;22531;
2008;04;25;3506;
2008;04;26;15137;
2008;04;27;22361;
2008;04;28;23327;
2008;04;29;6524;
2008;04;30;13741;
2008;05;1;13083;
2008;05;2;19688;
2008;05;3;16395;
2008;05;4;22513;
2008;05;5;14195;
2008;05;6;15196;
2008;05;7;23658;
2008;05;8;23732;
2008;05;9;25057;
2008;05;10;26427;
2008;05;11;26535;
2008;05;12;26945;
2008;05;13;25842;
2008;05;14;21655;
2008;05;15;20189;
2008;05;16;16129;
2008;05;17;17100;
2008;05;18;4217;
2008;05;19;3315;
2008;05;20;9607;
2008;05;21;4747;
2008;05;22;4699;
2008;05;23;12360;
2008;05;24;20781;
2008;05;25;25377;
2008;05;26;15193;
2008;05;27;25491;
2008;05;28;22973;
2008;05;29;16909;
2008;05;30;26851;
2008;05;31;26038;
2008;06;1;20794;
2008;06;2;26649;
2008;06;3;17217;
2008;06;4;7313;
2008;06;5;26293;
2008;06;6;26308;
2008;06;7;24006;
2008;06;8;15393;
2008;06;9;22734;
2008;06;10;28806;
2008;06;11;11894;
2008;06;12;12819;
2008;06;13;12055;
2008;06;14;20276;
2008;06;15;21609;
2008;06;16;13332;
2008;06;17;20404;
2008;06;18;16638;
2008;06;19;23314;
2008;06;20;20334;
2008;06;21;17715;
2008;06;22;28417;
2008;06;23;26085;
2008;06;24;24241;
2008;06;25;23017;
2008;06;26;22626;
2008;06;27;22888;
2008;06;28;19411;
2008;06;29;25203;
2008;06;30;22834;
2008;07;1;28751;
2008;07;2;28791;
2008;07;3;19709;
2008;07;4;15484;
2008;07;5;20458;
2008;07;6;25641;
2008;07;7;10663;
2008;07;8;20302;
2008;07;9;17865;
2008;07;10;10025;
2008;07;11;24188;
2008;07;12;10262;
2008;07;13;4325;
2008;07;14;10466;
2008;07;15;15166;
2008;07;16;17954;
2008;07;17;6379;
2008;07;18;11629;
2008;07;19;16311;
2008;07;20;25215;
2008;07;21;18013;
2008;07;22;11181;
2008;07;23;20938;
2008;07;24;5332;
2008;07;25;18247;
2008;07;26;20972;
2008;07;27;23849;
2008;07;28;26954;
2008;07;29;24979;
2008;07;30;15866;
2008;07;31;21669;
2008;08;1;21818;
2008;08;2;12438;
2008;08;3;14941;
2008;08;4;15751;
2008;08;5;17368;
2008;08;6;23231;
2008;08;7;24995;
2008;08;8;17623;
2008;08;9;10150;
2008;08;10;19833;
2008;08;11;18417;
2008;08;12;14589;
2008;08;13;15831;
2008;08;14;20651;
2008;08;15;3009;
2008;08;16;3193;
2008;08;17;18571;
2008;08;18;21773;
2008;08;19;21928;
2008;08;20;13415;
2008;08;21;23451;
2008;08;22;18392;
2008;08;23;18527;
2008;08;24;11643;
2008;08;25;11664;
2008;08;26;14768;
2008;08;27;21481;
2008;08;28;16282;
2008;08;29;7446;
2008;08;30;19022;
2008;08;31;21874;
2008;09;1;13303;
2008;09;2;18597;
2008;09;3;17580;
2008;09;4;10879;
2008;09;5;13755;
2008;09;6;17884;
2008;09;7;6938;
2008;09;8;17073;
2008;09;9;19985;
2008;09;10;14534;
2008;09;11;16311;
2008;09;12;13476;
2008;09;13;19419;
2008;09;14;11862;
2008;09;15;2541;
2008;09;16;4139;
2008;09;17;4719;
2008;09;18;15231;
2008;09;19;9607;
2008;09;20;5182;
2008;09;21;6183;
2008;09;22;6525;
2008;09;23;12108;
2008;09;24;1965;
2008;09;25;4614;
2008;09;26;13416;
2008;09;27;11951;
2008;09;28;15115;
2008;09;29;11646;
2008;09;30;6940;
2008;10;1;4520;
2008;10;2;7993;
2008;10;3;3886;
2008;10;4;8050;
2008;10;5;14032;
2008;10;6;2202;
2008;10;7;5630;
2008;10;8;8806;
2008;10;9;8812;
2008;10;10;5444;
2008;10;11;6674;
2008;10;12;9206;
2008;10;13;9597;
2008;10;14;6464;
2008;10;15;5721;
2008;10;16;2631;
2008;10;17;10106;
2008;10;18;11235;
2008;10;19;9595;
2008;10;20;10541;
2008;10;21;10106;
2008;10;22;2182;
2008;10;23;9353;
2008;10;24;6674;
2008;10;25;8229;
2008;10;26;8459;
2008;10;27;2319;
2008;10;28;1664;
2008;10;29;647;
2008;10;30;1974;
2008;10;31;7096;
2008;11;1;4769;
2008;11;2;2516;
2008;11;3;2835;
2008;11;4;2053;
2008;11;5;5394;
2008;11;6;2401;
2008;11;7;1193;
2008;11;8;1794;
2008;11;9;6813;
2008;11;10;4774;
2008;11;11;4772;
2008;11;12;2025;
2008;11;13;3340;
2008;11;14;3728;
2008;11;15;6337;
2008;11;16;1166;
2008;11;17;3106;
2008;11;18;4418;
2008;11;19;2835;
2008;11;20;1509;
2008;11;21;1661;
2008;11;22;2564;
2008;11;23;2346;
2008;11;24;2611;
2008;11;25;3660;
2008;11;26;2779;
2008;11;27;4836;
2008;11;28;2872;
2008;11;29;997;
2008;11;30;2247;
2008;12;1;1814;
2008;12;2;1876;
2008;12;3;5311;
2008;12;4;4073;
2008;12;5;2121;
2008;12;6;2035;
2008;12;7;1059;
2008;12;8;2028;
2008;12;9;4732;
2008;12;10;1536;
2008;12;11;625;
2008;12;12;1160;
2008;12;13;3065;
2008;12;14;636;
2008;12;15;1689;
2008;12;16;509;
2008;12;17;520;
2008;12;18;460;
2008;12;19;732;
2008;12;20;615;
2008;12;21;2292;
2008;12;22;966;
2008;12;23;1334;
2008;12;24;852;
2008;12;25;1890;
2008;12;26;1607;
2008;12;27;980;
2008;12;28;3987;
2008;12;29;4248;
2008;12;30;4270;
2008;12;31;1849;
2009;01;1;960;
2009;01;2;1811;
2009;01;3;4237;
2009;01;4;2062;
2009;01;5;1823;
2009;01;6;1644;
2009;01;7;3060;
2009;01;8;2367;
2009;01;9;2305;
2009;01;10;3114;
2009;01;11;1599;
2009;01;12;2685;
2009;01;13;4209;
2009;01;14;1764;
2009;01;15;1256;
2009;01;16;2375;
2009;01;17;2597;
2009;01;18;3808;
2009;01;19;4496;
2009;01;20;1025;
2009;01;21;655;
2009;01;22;6218;
2009;01;23;1673;
2009;01;24;4794;
2009;01;25;2612;
2009;01;26;4686;
2009;01;27;1821;
2009;01;28;2061;
2009;01;29;6338;
2009;01;30;657;
2009;01;31;2569;
2009;02;1;5314;
2009;02;2;1166;
2009;02;3;1308;
2009;02;4;1058;
2009;02;5;1615;
2009;02;6;1715;
2009;02;7;2458;
2009;02;8;1453;
2009;02;9;8037;
2009;02;10;4324;
2009;02;11;2787;
2009;02;12;6089;
2009;02;13;4789;
2009;02;14;6040;
2009;02;15;6015;
2009;02;16;3361;
2009;02;17;4689;
2009;02;18;4518;
2009;02;19;6073;
2009;02;20;3741;
2009;02;21;2864;
2009;02;22;3183;
2009;02;23;2335;
2009;02;24;1723;
2009;02;25;9787;
2009;02;26;2464;
2009;02;27;6195;
2009;02;28;2474;
2009;03;1;2797;
2009;03;2;4974;
2009;03;3;2274;
2009;03;4;3067;
2009;03;5;4837;
2009;03;6;4281;
2009;03;7;1827;
2009;03;8;6129;
2009;03;9;7492;
2009;03;10;7473;
2009;03;11;6113;
2009;03;12;5842;
2009;03;13;4774;
2009;03;14;11450;
2009;03;15;4388;
2009;03;16;7184;
2009;03;17;5033;
2009;03;18;15011;
2009;03;19;8843;
2009;03;20;9023;
2009;03;21;14655;
2009;03;22;4687;
2009;03;23;3548;
2009;03;24;10209;
2009;03;25;13233;
2009;03;26;5100;
2009;03;27;9484;
2009;03;28;9055;
2009;03;29;6498;
2009;03;30;8004;
2009;03;31;18628;
2009;04;1;3625;
2009;04;2;19432;
2009;04;3;19707;
2009;04;4;16837;
2009;04;5;13552;
2009;04;6;16808;
2009;04;7;17814;
2009;04;8;16418;
2009;04;9;19944;
2009;04;10;19709;
2009;04;11;21075;
2009;04;12;21255;
2009;04;13;21834;
2009;04;14;21236;
2009;04;15;22365;
2009;04;16;20729;
2009;04;17;5760;
2009;04;18;5156;
2009;04;19;20988;
2009;04;20;21608;
2009;04;21;24465;
2009;04;22;19477;
2009;04;23;9098;
2009;04;24;23117;
2009;04;25;24310;
2009;04;26;20047;
2009;04;27;24228;
2009;04;28;23504;
2009;04;29;10201;
2009;04;30;21101;
2009;05;1;18659;
2009;05;2;26233;
2009;05;3;25859;
2009;05;4;6885;
2009;05;5;14149;
2009;05;6;6714;
2009;05;7;17204;
2009;05;8;21281;
2009;05;9;21581;
2009;05;10;19856;
2009;05;11;6006;
2009;05;12;19502;
2009;05;13;22053;
2009;05;14;11831;
2009;05;15;6371;
2009;05;16;17704;
2009;05;17;28035;
2009;05;18;17198;
2009;05;19;18303;
2009;05;20;25080;
2009;05;21;19484;
2009;05;22;14460;
2009;05;23;23262;
2009;05;24;26551;
2009;05;25;27952;
2009;05;26;24880;
2009;05;27;18098;
2009;05;28;9165;
2009;05;29;7957;
2009;05;30;4325;
2009;05;31;9602;
2009;06;1;18394;
2009;06;2;18171;
2009;06;3;25084;
2009;06;4;17432;
2009;06;5;14093;
2009;06;6;9662;
2009;06;7;22563;
2009;06;8;16380;
2009;06;9;17884;
2009;06;10;22389;
2009;06;11;15456;
2009;06;12;18568;
2009;06;13;31300;
2009;06;14;29571;
2009;06;15;21538;
2009;06;16;14856;
2009;06;17;27640;
2009;06;18;24796;
2009;06;19;8657;
2009;06;20;15370;
2009;06;21;21414;
2009;06;22;8837;
2009;06;23;3991;
2009;06;24;4065;
2009;06;25;12815;
2009;06;26;12450;
2009;06;27;12539;
2009;06;28;6817;
2009;06;29;18049;
2009;06;30;18216;
2009;07;1;22651;
2009;07;2;17265;
2009;07;3;15983;
2009;07;4;21303;
2009;07;5;22647;
2009;07;6;16228;
2009;07;7;22983;
2009;07;8;16925;
2009;07;9;17752;
2009;07;10;19870;
2009;07;11;11521;
2009;07;12;20365;
2009;07;13;24124;
2009;07;14;18690;
2009;07;15;14230;
2009;07;16;21370;
2009;07;17;22090;
2009;07;18;4109;
2009;07;19;19351;
2009;07;20;18558;
2009;07;21;20409;
2009;07;22;18778;
2009;07;23;18694;
2009;07;24;23337;
2009;07;25;16035;
2009;07;26;24238;
2009;07;27;26905;
2009;07;28;12014;
2009;07;29;25494;
2009;07;30;22123;
2009;07;31;19509;
2009;08;1;26170;
2009;08;2;20682;
2009;08;3;15381;
2009;08;4;13079;
2009;08;5;18472;
2009;08;6;21866;
2009;08;7;22065;
2009;08;8;24208;
2009;08;9;19991;
2009;08;10;20218;
2009;08;11;14427;
2009;08;12;10934;
2009;08;13;14211;
2009;08;14;18607;
2009;08;15;23524;
2009;08;16;22566;
2009;08;17;19349;
2009;08;18;14668;
2009;08;19;23346;
2009;08;20;23357;
2009;08;21;18040;
2009;08;22;4753;
2009;08;23;20002;
2009;08;24;23237;
2009;08;25;21609;
2009;08;26;9912;
2009;08;27;18686;
2009;08;28;16043;
2009;08;29;11567;
2009;08;30;20866;
2009;08;31;20951;
2009;09;1;20801;
2009;09;2;13068;
2009;09;3;8503;
2009;09;4;4951;
2009;09;5;8042;
2009;09;6;14482;
2009;09;7;18416;
2009;09;8;19449;
2009;09;9;18815;
2009;09;10;17907;
2009;09;11;14602;
2009;09;12;12616;
2009;09;13;9115;
2009;09;14;4073;
2009;09;15;9381;
2009;09;16;11844;
2009;09;17;4330;
2009;09;18;14938;
2009;09;19;15971;
2009;09;20;8430;
2009;09;21;13673;
2009;09;22;13533;
2009;09;23;15719;
2009;09;24;5510;
2009;09;25;10833;
2009;09;26;14753;
2009;09;27;14666;
2009;09;28;13301;
2009;09;29;6551;
2009;09;30;3822;
2009;10;1;8802;
2009;10;2;8295;
2009;10;3;12403;
2009;10;4;8769;
2009;10;5;8405;
2009;10;6;8291;
2009;10;7;9764;
2009;10;8;6054;
2009;10;9;7522;
2009;10;10;3759;
2009;10;11;4468;
2009;10;12;3064;
2009;10;13;6750;
2009;10;14;3036;
2009;10;15;1438;
2009;10;16;1774;
2009;10;17;3128;
2009;10;18;4411;
2009;10;19;6866;
2009;10;20;3658;
2009;10;21;5216;
2009;10;22;2382;
2009;10;23;3294;
2009;10;24;4472;
2009;10;25;6617;
2009;10;26;4839;
2009;10;27;3500;
2009;10;28;3192;
2009;10;29;3162;
2009;10;30;8783;
2009;10;31;1662;
2009;11;1;1669;
2009;11;2;1729;
2009;11;3;1322;
2009;11;4;2529;
2009;11;5;6174;
2009;11;6;1607;
2009;11;7;3311;
2009;11;8;1264;
2009;11;9;1166;
2009;11;10;3637;
2009;11;11;1054;
2009;11;12;6074;
2009;11;13;3730;
2009;11;14;4776;
2009;11;15;5838;
2009;11;16;2290;
2009;11;17;2079;
2009;11;18;4849;
2009;11;19;5925;
2009;11;20;5645;
2009;11;21;4185;
2009;11;22;3252;
2009;11;23;4431;
2009;11;24;3462;
2009;11;25;4992;
2009;11;26;5725;
2009;11;27;3732;
2009;11;28;2995;
2009;11;29;3159;
2009;11;30;2232;
2009;12;1;299;
2009;12;2;4561;
2009;12;3;942;
2009;12;4;595;
2009;12;5;2649;
2009;12;6;1697;
2009;12;7;3616;
2009;12;8;530;
2009;12;9;490;
2009;12;10;1326;
2009;12;11;361;
2009;12;12;541;
2009;12;13;1530;
2009;12;14;1121;
2009;12;15;2280;
2009;12;16;701;
2009;12;17;1673;
2009;12;18;2109;
2009;12;19;1602;
2009;12;20;3933;
2009;12;21;4150;
2009;12;22;1980;
2009;12;23;690;
2009;12;24;815;
2009;12;25;1710;
2009;12;26;4626;
2009;12;27;2798;
2009;12;28;2460;
2009;12;29;3402;
2009;12;30;2046;
2009;12;31;1891;
2010;01;1;547;
2010;01;2;1714;
2010;01;3;2690;
2010;01;4;2609;
2010;01;5;3403;
2010;01;6;776;
2010;01;7;2779;
2010;01;8;705;
2010;01;9;1335;
2010;01;10;815;
2010;01;11;1591;
2010;01;12;2454;
2010;01;13;1497;
2010;01;14;741;
2010;01;15;814;
2010;01;16;1127;
2010;01;17;1533;
2010;01;18;1810;
2010;01;19;2458;
2010;01;20;3336;
2010;01;21;928;
2010;01;22;1860;
2010;01;23;1239;
2010;01;24;4604;
2010;01;25;2492;
2010;01;26;6299;
2010;01;27;6272;
2010;01;28;5043;
2010;01;29;3594;
2010;01;30;6333;
2010;01;31;4914;
2010;02;1;4978;
2010;02;2;6578;
2010;02;3;5422;
2010;02;4;3820;
2010;02;5;1502;
2010;02;6;1866;
2010;02;7;3066;
2010;02;8;7425;
2010;02;9;3271;
2010;02;10;968;
2010;02;11;3393;
2010;02;12;4167;
2010;02;13;4409;
2010;02;14;5999;
2010;02;15;3162;
2010;02;16;4509;
2010;02;17;2345;
2010;02;18;2757;
2010;02;19;2359;
2010;02;20;6378;
2010;02;21;7331;
2010;02;22;7349;
2010;02;23;5952;
2010;02;24;5872;
2010;02;25;10800;
2010;02;26;2586;
2010;02;27;10527;
2010;02;28;3606;
2010;03;1;5579;
2010;03;2;9625;
2010;03;3;11939;
2010;03;4;7697;
2010;03;5;6270;
2010;03;6;5071;
2010;03;7;14396;
2010;03;8;13111;
2010;03;9;14737;
2010;03;10;12610;
2010;03;11;6808;
2010;03;12;3261;
2010;03;13;2804;
2010;03;14;3726;
2010;03;15;11836;
2010;03;16;3798;
2010;03;17;6256;
2010;03;18;15528;
2010;03;19;10158;
2010;03;20;7655;
2010;03;21;5143;
2010;03;22;17117;
2010;03;23;15294;
2010;03;24;14794;
2010;03;25;15246;
2010;03;26;16246;
2010;03;27;10999;
2010;03;28;11623;
2010;03;29;6095;
2010;03;30;15929;
2010;03;31;5384;
2010;04;1;11408;
2010;04;2;16515;
2010;04;3;14921;
2010;04;4;11923;
2010;04;5;7954;
2010;04;6;20102;
2010;04;7;20892;
2010;04;8;20454;
2010;04;9;10117;
2010;04;10;11565;
2010;04;11;6678;
2010;04;12;7787;
2010;04;13;9282;
2010;04;14;10258;
2010;04;15;2565;
2010;04;16;18675;
2010;04;17;22363;
2010;04;18;19664;
2010;04;19;20443;
2010;04;20;19240;
2010;04;21;13446;
2010;04;22;24078;
2010;04;23;23778;
2010;04;24;23445;
2010;04;25;23252;
2010;04;26;15693;
2010;04;27;14010;
2010;04;28;22544;
2010;04;29;23342;
2010;04;30;18811;
2010;05;1;18739;
2010;05;2;8566;
2010;05;3;8267;
2010;05;4;7538;
2010;05;5;5173;
2010;05;6;7590;
2010;05;7;18107;
2010;05;8;22070;
2010;05;9;16029;
2010;05;10;11438;
2010;05;11;13557;
2010;05;12;14728;
2010;05;13;12297;
2010;05;14;4033;
2010;05;15;7581;
2010;05;16;10196;
2010;05;17;16406;
2010;05;18;14820;
2010;05;19;3012;
2010;05;20;9465;
2010;05;21;9746;
2010;05;22;17727;
2010;05;23;16261;
2010;05;24;15547;
2010;05;25;19024;
2010;05;26;12723;
2010;05;27;13431;
2010;05;28;19787;
2010;05;29;20111;
2010;05;30;13917;
2010;05;31;12103;
2010;06;1;4152;
2010;06;2;2249;
2010;06;3;2521;
2010;06;4;27953;
2010;06;5;30731;
2010;06;6;30295;
2010;06;7;23475;
2010;06;8;25007;
2010;06;9;21877;
2010;06;10;24798;
2010;06;11;26827;
2010;06;12;21183;
2010;06;13;13663;
2010;06;14;24745;
2010;06;15;18033;
2010;06;16;19531;
2010;06;17;29551;
2010;06;18;14340;
2010;06;19;18131;
2010;06;20;11247;
2010;06;21;18993;
2010;06;22;22831;
2010;06;23;19925;
2010;06;24;20457;
2010;06;25;23622;
