Rok;Mesic;Den;Hodnota;
2018;03;2;4174;
2018;03;3;9931;
2018;03;4;12421;
2018;03;5;4416;
2018;03;6;2778;
2018;03;7;2287;
2018;03;8;8056;
2018;03;9;11883;
2018;03;10;6023;
2018;03;11;11008;
2018;03;12;2456;
2018;03;13;8033;
2018;03;14;3385;
2018;03;15;10976;
2018;03;16;2321;
2018;03;17;5344;
2018;03;18;11025;
2018;03;19;10608;
2018;03;20;11517;
2018;03;21;15735;
2018;03;22;9610;
2018;03;23;4083;
2018;03;24;8151;
2018;03;25;15685;
2018;03;26;9396;
2018;03;27;9209;
2018;03;28;7014;
2018;03;29;8351;
2018;03;30;15445;
2018;03;31;7611;
2018;04;1;13112;
2018;04;2;17468;
2018;04;3;14987;
2018;04;4;14769;
2018;04;5;14787;
2018;04;6;21133;
2018;04;7;21216;
2018;04;8;8507;
2018;04;9;20754;
2018;04;10;19173;
2018;04;11;19945;
2018;04;12;18180;
2018;04;13;10152;
2018;04;14;21693;
2018;04;15;17139;
2018;04;16;4196;
2018;04;17;15590;
2018;04;18;23004;
2018;04;19;22703;
2018;04;20;23625;
2018;04;21;23283;
2018;04;22;23996;
2018;04;23;15519;
2018;04;24;16965;
2018;04;25;19666;
2018;04;26;19599;
2018;04;27;23470;
2018;04;28;24773;
2018;04;29;23493;
2018;04;30;18889;
2018;05;1;19541;
2018;05;2;21744;
2018;05;3;19862;
2018;05;4;24785;
2018;05;5;26167;
2018;05;6;22612;
2018;05;7;27663;
2018;05;8;20382;
2018;05;9;18834;
2018;05;10;21295;
2018;05;11;18312;
2018;05;12;18276;
2018;05;13;28195;
2018;05;14;25085;
2018;05;15;19184;
2018;05;16;11468;
2018;05;17;6444;
2018;05;18;18177;
2018;05;19;23193;
2018;05;20;25637;
2018;05;21;27194;
2018;05;22;22647;
2018;05;23;17033;
2018;05;24;21513;
2018;05;25;19960;
2018;05;26;27811;
2018;05;27;25091;
2018;05;28;26737;
2018;05;29;23804;
2018;05;30;24929;
2018;05;31;28671;
2018;06;1;16928;
2018;06;2;25376;
2018;06;3;23203;
2018;06;4;26175;
2018;06;5;21860;
2018;06;6;28010;
2018;06;7;28842;
2018;06;8;27398;
2018;06;9;15960;
2018;06;10;15081;
2018;06;11;21336;
2018;06;12;10145;
2018;06;13;8373;
2018;06;14;13205;
2018;06;15;26451;
2018;06;16;26796;
2018;06;17;24430;
2018;06;18;25190;
2018;06;19;19939;
2018;06;20;21589;
2018;06;21;18485;
2018;06;22;15722;
2018;06;23;12905;
2018;06;24;15611;
2018;06;25;21736;
2018;06;26;19673;
2018;06;27;19250;
2018;06;28;6946;
2018;06;29;22937;
2018;06;30;28886;
2018;07;1;27474;
2018;07;2;29397;
2018;07;3;30644;
2018;07;4;29040;
2018;07;5;27068;
2018;07;6;17000;
2018;07;7;28957;
2018;07;8;15862;
2018;07;9;17512;
2018;07;10;11221;
2018;07;11;12039;
2018;07;12;13322;
2018;07;13;17694;
2018;07;14;25648;
2018;07;15;25158;
2018;07;16;25874;
2018;07;17;10359;
2018;07;18;5419;
2018;07;19;18194;
2018;07;20;23642;
2018;07;21;24274;
2018;07;22;25159;
2018;07;23;22265;
2018;07;24;27189;
2018;07;25;23905;
2018;07;26;21685;
2018;07;27;18976;
2018;07;28;22567;
2018;07;29;24040;
2018;07;30;22666;
2018;07;31;24988;
2018;08;1;21817;
2018;08;2;20109;
2018;08;3;24674;
2018;08;4;22684;
2018;08;5;19290;
2018;08;6;26777;
2018;08;7;25886;
2018;08;8;22987;
2018;08;9;22054;
2018;08;10;6544;
2018;08;11;21825;
2018;08;12;23952;
2018;08;13;23500;
2018;08;14;17237;
2018;08;15;20067;
2018;08;16;20773;
2018;08;17;23604;
2018;08;18;20046;
2018;08;19;22227;
2018;08;20;22688;
2018;08;21;18093;
2018;08;22;20784;
2018;08;23;18510;
2018;08;24;11808;
2018;08;25;10981;
2018;08;26;19676;
2018;08;27;21438;
2018;08;28;16478;
2018;08;29;20636;
2018;08;30;10311;
2018;08;31;14682;
2018;09;1;5088;
2018;09;2;15124;
2018;09;3;10025;
2018;09;4;15752;
2018;09;5;17141;
2018;09;6;20005;
2018;09;7;14478;
2018;09;8;19378;
2018;09;9;16620;
2018;09;10;18284;
2018;09;11;14115;
2018;09;12;18991;
2018;09;13;12650;
2018;09;14;3125;
2018;09;15;12992;
2018;09;16;17866;
2018;09;17;17376;
2018;09;18;17157;
2018;09;19;15036;
2018;09;20;16287;
2018;09;21;15639;
2018;09;22;12943;
2018;09;23;5696;
2018;09;24;11361;
2018;09;25;12501;
2018;09;26;15911;
2018;09;27;8942;
2018;09;28;14635;
2018;09;29;15124;
2018;09;30;15563;
2018;10;1;7567;
2018;10;2;6617;
2018;10;3;9306;
2018;10;4;11404;
2018;10;5;14141;
2018;10;6;12222;
2018;10;7;10346;
2018;10;8;6290;
2018;10;9;12002;
2018;10;10;12448;
2018;10;11;12476;
2018;10;12;11973;
2018;10;13;11755;
2018;10;14;11808;
2018;10;15;10560;
2018;10;16;10635;
2018;10;17;10161;
2018;10;18;9797;
2018;10;19;3965;
2018;10;20;5590;
2018;10;21;6643;
2018;10;22;10123;
2018;10;23;3164;
2018;10;24;5943;
2018;10;25;2568;
2018;10;26;4149;
2018;10;27;2079;
2018;10;28;762;
2018;10;29;3132;
2018;10;30;8650;
2018;10;31;9093;
2018;11;1;6210;
2018;11;2;6279;
2018;11;3;1526;
2018;11;4;6076;
2018;11;5;4056;
2018;11;6;7521;
2018;11;7;7071;
2018;11;8;2221;
2018;11;9;1221;
2018;11;10;946;
2018;11;11;2618;
2018;11;12;2945;
2018;11;13;1741;
2018;11;14;6249;
2018;11;15;5970;
2018;11;16;6148;
2018;11;17;6689;
2018;11;18;4640;
2018;11;19;5181;
2018;11;20;2075;
2018;11;21;1779;
2018;11;22;2340;
2018;11;23;815;
2018;11;24;830;
2018;11;25;2345;
2018;11;26;2820;
2018;11;27;3483;
2018;11;28;4656;
2018;11;29;5596;
2018;11;30;3048;
2018;12;1;1423;
2018;12;2;2009;
2018;12;3;1197;
2018;12;4;1976;
2018;12;5;4987;
2018;12;6;2220;
2018;12;7;1086;
2018;12;8;2212;
2018;12;9;1301;
2018;12;10;2181;
2018;12;11;1105;
2018;12;12;1294;
2018;12;13;4878;
2018;12;14;4541;
2018;12;15;1019;
2018;12;16;961;
2018;12;17;1145;
2018;12;18;1058;
2018;12;19;2444;
2018;12;20;1259;
2018;12;21;1616;
2018;12;22;1191;
2018;12;23;1404;
2018;12;24;2104;
2018;12;25;1316;
2018;12;26;946;
2018;12;27;1601;
2018;12;28;1342;
2018;12;29;898;
2018;12;30;876;
2018;12;31;4518;
2019;01;1;523;
2019;01;2;1849;
2019;01;3;2045;
2019;01;4;1911;
2019;01;5;1750;
2019;01;6;1318;
2019;01;7;1445;
2019;01;8;1668;
2019;01;9;1076;
2019;01;10;1602;
2019;01;11;4373;
2019;01;12;1810;
2019;01;13;1161;
2019;01;14;2626;
2019;01;15;1842;
2019;01;16;2647;
2019;01;17;2237;
2019;01;18;3268;
2019;01;19;6362;
2019;01;20;4253;
2019;01;21;6267;
2019;01;22;5961;
2019;01;23;6370;
2019;01;24;2655;
2019;01;25;2445;
2019;01;26;2086;
2019;01;27;3085;
2019;01;28;1993;
2019;01;29;4351;
2019;01;30;7441;
2019;01;31;4427;
2019;02;1;4542;
2019;02;2;1721;
2019;02;3;805;
2019;02;4;6093;
2019;02;5;8375;
2019;02;6;2852;
2019;02;7;7617;
2019;02;8;5669;
2019;02;9;5088;
2019;02;10;3690;
2019;02;11;2776;
2019;02;12;7364;
2019;02;13;2191;
2019;02;14;3822;
2019;02;15;5853;
2019;02;16;10328;
2019;02;17;10570;
2019;02;18;10622;
2019;02;19;10015;
2019;02;20;5238;
2019;02;21;4962;
2019;02;22;9372;
2019;02;23;9157;
2019;02;24;6300;
2019;02;25;10382;
2019;02;26;4912;
2019;02;27;12499;
2019;02;28;11878;
2019;03;1;4457;
2019;03;2;4551;
2019;03;3;5204;
2019;03;4;6229;
2019;03;5;5277;
2019;03;6;13351;
2019;03;7;10402;
2019;03;8;11092;
2019;03;9;4679;
2019;03;10;3424;
2019;03;11;7236;
2019;03;12;11162;
2019;03;13;9673;
2019;03;14;8746;
2019;03;15;5944;
2019;03;16;5822;
2019;03;17;15181;
2019;03;18;8852;
2019;03;19;13195;
2019;03;20;16144;
2019;03;21;16805;
2019;03;22;17063;
2019;03;23;17375;
2019;03;24;6025;
2019;03;25;10055;
2019;03;26;8405;
2019;03;27;13999;
2019;03;28;5768;
2019;03;29;14979;
2019;03;30;18839;
2019;03;31;15643;
2019;04;1;20526;
2019;04;2;18565;
2019;04;3;17870;
2019;04;4;15405;
2019;04;5;18126;
2019;04;6;12755;
2019;04;7;18803;
2019;04;8;18098;
2019;04;9;15843;
2019;04;10;18960;
2019;04;11;16723;
2019;04;12;13603;
2019;04;13;14060;
2019;04;14;13761;
2019;04;15;23206;
2019;04;16;23619;
2019;04;17;20684;
2019;04;18;20026;
2019;04;19;23832;
2019;04;20;23599;
2019;04;21;24475;
2019;04;22;24930;
2019;04;23;14201;
2019;04;24;14285;
2019;04;25;23331;
2019;04;26;19876;
2019;04;27;7610;
2019;04;28;12915;
2019;04;29;3668;
2019;04;30;16505;
2019;05;1;20709;
2019;05;2;22393;
2019;05;3;9617;
2019;05;4;13216;
2019;05;5;18842;
2019;05;6;16567;
2019;05;7;25639;
2019;05;8;25536;
2019;05;9;11024;
2019;05;10;16163;
2019;05;11;14911;
2019;05;12;11212;
2019;05;13;17627;
2019;05;14;15836;
2019;05;15;4832;
2019;05;16;8632;
2019;05;17;21264;
2019;05;18;26888;
2019;05;19;24950;
2019;05;20;9117;
2019;05;21;19767;
2019;05;22;2501;
2019;05;23;10782;
2019;05;24;27191;
2019;05;25;26333;
2019;05;26;26857;
2019;05;27;22162;
2019;05;28;7002;
2019;05;29;14616;
2019;05;30;30049;
2019;05;31;24613;
2019;06;1;28210;
2019;06;2;29465;
2019;06;3;30772;
2019;06;4;29210;
2019;06;5;23685;
2019;06;6;18572;
2019;06;7;24483;
2019;06;8;20229;
2019;06;9;29685;
2019;06;10;26313;
2019;06;11;28149;
2019;06;12;28125;
2019;06;13;17021;
2019;06;14;29082;
2019;06;15;23265;
2019;06;16;10504;
2019;06;17;30450;
2019;06;18;25226;
2019;06;19;26084;
2019;06;20;26341;
2019;06;21;17809;
2019;06;22;18683;
2019;06;23;23258;
2019;06;24;28048;
2019;06;25;28356;
2019;06;26;28804;
2019;06;27;30894;
2019;06;28;26385;
2019;06;29;30251;
2019;06;30;30287;
2019;07;1;18888;
2019;07;2;27660;
2019;07;3;29299;
2019;07;4;30053;
2019;07;5;18748;
2019;07;6;26225;
2019;07;7;14789;
2019;07;8;23259;
2019;07;9;14156;
2019;07;10;22779;
2019;07;11;24372;
2019;07;12;10692;
2019;07;13;12364;
2019;07;14;17237;
2019;07;15;20192;
2019;07;16;15719;
2019;07;17;25644;
2019;07;18;25999;
2019;07;19;17968;
2019;07;20;24117;
2019;07;21;14202;
2019;07;22;21178;
2019;07;23;26970;
2019;07;24;28007;
2019;07;25;27219;
2019;07;26;26516;
2019;07;27;13439;
2019;07;28;16360;
2019;07;29;15226;
2019;07;30;16404;
2019;07;31;16667;
2019;08;1;23710;
2019;08;2;20055;
2019;08;3;16012;
2019;08;4;20227;
2019;08;5;19673;
2019;08;6;19291;
2019;08;7;19219;
2019;08;8;20375;
2019;08;9;24486;
2019;08;10;6670;
2019;08;11;22892;
2019;08;12;8260;
2019;08;13;16785;
2019;08;14;19182;
2019;08;15;22971;
2019;08;16;15517;
2019;08;17;13898;
2019;08;18;20258;
2019;08;19;11654;
2019;08;20;11130;
2019;08;21;13366;
2019;08;22;18046;
2019;08;23;22587;
2019;08;24;18640;
2019;08;25;16913;
2019;08;26;16692;
2019;08;27;17807;
2019;08;28;17927;
2019;08;29;18270;
2019;08;30;16506;
2019;08;31;19784;
2019;09;1;17978;
2019;09;2;2909;
2019;09;3;17477;
2019;09;4;20937;
2019;09;5;18366;
2019;09;6;10242;
2019;09;7;2819;
2019;09;8;10632;
2019;09;9;7459;
2019;09;10;16345;
2019;09;11;16755;
2019;09;12;16772;
2019;09;13;12244;
2019;09;14;18703;
2019;09;15;17451;
2019;09;16;8180;
2019;09;17;14233;
2019;09;18;16943;
2019;09;19;15377;
2019;09;20;16507;
2019;09;21;17043;
2019;09;22;17066;
2019;09;23;13849;
2019;09;24;11185;
2019;09;25;4665;
2019;09;26;12435;
2019;09;27;7324;
2019;09;28;9652;
2019;09;29;11528;
2019;09;30;8258;
2019;10;1;9694;
2019;10;2;5075;
2019;10;3;7117;
2019;10;4;6423;
2019;10;5;2945;
2019;10;6;12653;
2019;10;7;14199;
2019;10;8;3585;
2019;10;9;5445;
2019;10;10;6489;
2019;10;11;7913;
2019;10;12;12708;
2019;10;13;11745;
2019;10;14;11771;
2019;10;15;11826;
2019;10;16;5961;
2019;10;17;9904;
2019;10;18;9234;
2019;10;19;7892;
2019;10;20;9974;
2019;10;21;9178;
2019;10;22;5009;
2019;10;23;4585;
2019;10;24;9443;
2019;10;25;4451;
2019;10;26;9858;
2019;10;27;9340;
2019;10;28;8840;
2019;10;29;5624;
2019;10;30;7158;
2019;10;31;9171;
2019;11;1;8561;
2019;11;2;1904;
2019;11;3;2281;
2019;11;4;4114;
2019;11;5;3398;
2019;11;6;5508;
2019;11;7;7576;
2019;11;8;3349;
2019;11;9;1354;
2019;11;10;4634;
2019;11;11;3363;
2019;11;12;688;
2019;11;13;811;
2019;11;14;6779;
2019;11;15;3374;
2019;11;16;3385;
2019;11;17;4269;
2019;11;18;1233;
2019;11;19;4728;
2019;11;20;2832;
2019;11;21;1720;
2019;11;22;1269;
2019;11;23;1404;
2019;11;24;1598;
2019;11;25;1266;
2019;11;26;499;
2019;11;27;924;
2019;11;28;2562;
2019;11;29;1683;
2019;11;30;5462;
2019;12;1;4065;
2019;12;2;1649;
2019;12;3;4453;
2019;12;4;2563;
2019;12;5;1092;
2019;12;6;4660;
2019;12;7;1150;
2019;12;8;1991;
2019;12;9;1182;
2019;12;10;4792;
2019;12;11;4780;
2019;12;12;1066;
2019;12;13;753;
2019;12;14;1176;
2019;12;15;1022;
2019;12;16;3830;
2019;12;17;1732;
2019;12;18;2341;
2019;12;19;1382;
2019;12;20;4140;
2019;12;21;1784;
2019;12;22;972;
2019;12;23;935;
2019;12;24;2945;
2019;12;25;1769;
2019;12;26;3077;
2019;12;27;1459;
2019;12;28;1348;
2019;12;29;2480;
2019;12;30;3759;
2019;12;31;2402;
2020;01;1;4545;
2020;01;2;5312;
2020;01;3;2599;
2020;01;4;1905;
2020;01;5;5179;
2020;01;6;2003;
2020;01;7;4085;
2020;01;8;2822;
2020;01;9;1170;
2020;01;10;2105;
2020;01;11;2970;
2020;01;12;5282;
2020;01;13;1433;
2020;01;14;4992;
2020;01;15;5408;
2020;01;16;3082;
2020;01;17;4299;
2020;01;18;1020;
2020;01;19;1419;
2020;01;20;2545;
2020;01;21;4827;
2020;01;22;1192;
2020;01;23;1989;
2020;01;24;782;
2020;01;25;1436;
2020;01;26;979;
2020;01;27;3969;
2020;01;28;2491;
2020;01;29;3206;
2020;01;30;3410;
2020;01;31;3600;
2020;02;1;4201;
2020;02;2;3437;
2020;02;3;2592;
2020;02;4;2902;
2020;02;5;6186;
2020;02;6;2848;
2020;02;7;3570;
2020;02;8;7704;
2020;02;9;8318;
2020;02;10;3786;
2020;02;11;5632;
2020;02;12;5230;
2020;02;13;7163;
2020;02;14;4410;
2020;02;15;6456;
2020;02;16;5350;
2020;02;17;3457;
2020;02;18;5285;
2020;02;19;3559;
2020;02;20;7762;
2020;02;21;4535;
2020;02;22;9132;
2020;02;23;1453;
2020;02;24;6234;
2020;02;25;2541;
2020;02;26;5035;
2020;02;27;8041;
2020;02;28;5525;
2020;02;29;3760;
2020;03;1;7727;
2020;03;2;8050;
2020;03;3;2154;
2020;03;4;12136;
2020;03;5;13623;
2020;03;6;4047;
2020;03;7;3011;
2020;03;8;11158;
2020;03;9;6470;
2020;03;10;8931;
2020;03;11;4609;
2020;03;12;9419;
2020;03;13;12192;
2020;03;14;15360;
2020;03;15;17158;
2020;03;16;15840;
2020;03;17;11399;
2020;03;18;15726;
2020;03;19;14280;
2020;03;20;11010;
2020;03;21;3446;
2020;03;22;10124;
2020;03;23;19053;
2020;03;24;19029;
2020;03;25;18835;
2020;03;26;11054;
2020;03;27;17342;
2020;03;28;17489;
2020;03;29;12579;
2020;03;30;18724;
2020;03;31;12512;
2020;04;1;20970;
2020;04;2;20664;
2020;04;3;9303;
2020;04;4;17676;
2020;04;5;21500;
2020;04;6;21510;
2020;04;7;21639;
2020;04;8;22821;
2020;04;9;21344;
2020;04;10;19763;
2020;04;11;22491;
2020;04;12;22486;
2020;04;13;13638;
2020;04;14;16839;
2020;04;15;20146;
2020;04;16;23356;
2020;04;17;22142;
2020;04;18;21886;
2020;04;19;16941;
2020;04;20;25198;
2020;04;21;25028;
2020;04;22;25243;
2020;04;23;25219;
2020;04;24;20746;
2020;04;25;19180;
2020;04;26;18848;
2020;04;27;25947;
2020;04;28;19946;
2020;04;29;6529;
2020;04;30;20100;
2020;05;1;18608;
2020;05;2;15010;
2020;05;3;11595;
2020;05;4;15776;
2020;05;5;20262;
2020;05;6;17733;
2020;05;7;26739;
2020;05;8;25763;
2020;05;9;21951;
2020;05;10;12487;
2020;05;11;13271;
2020;05;12;25530;
2020;05;13;20048;
2020;05;14;14904;
2020;05;15;17440;
2020;05;16;28308;
2020;05;17;25962;
2020;05;18;28355;
2020;05;19;24354;
2020;05;20;20909;
2020;05;21;25904;
2020;05;22;25542;
2020;05;23;4868;
2020;05;24;18034;
2020;05;25;14538;
2020;05;26;20022;
2020;05;27;27331;
2020;05;28;8275;
2020;05;29;22338;
2020;05;30;17777;
2020;05;31;6306;
2020;06;1;28819;
2020;06;2;19114;
2020;06;3;26842;
2020;06;4;18379;
2020;06;5;11203;
2020;06;6;8184;
2020;06;7;11580;
2020;06;8;9167;
2020;06;9;20859;
2020;06;10;7777;
2020;06;11;24468;
2020;06;12;20882;
2020;06;13;27238;
2020;06;14;13337;
2020;06;15;21871;
2020;06;16;27143;
2020;06;17;18557;
2020;06;18;6454;
2020;06;19;2887;
2020;06;20;2879;
2020;06;21;8147;
2020;06;22;26837;
2020;06;23;30186;
2020;06;24;16805;
2020;06;25;26926;
2020;06;26;16506;
2020;06;27;27460;
2020;06;28;25417;
2020;06;29;7682;
2020;06;30;29628;
2020;07;1;30250;
2020;07;2;20314;
2020;07;3;20012;
2020;07;4;29082;
2020;07;5;21914;
2020;07;6;15739;
2020;07;7;20776;
2020;07;8;10517;
2020;07;9;13629;
2020;07;10;25954;
2020;07;11;5517;
2020;07;12;15795;
2020;07;13;26166;
2020;07;14;29937;
2020;07;15;20929;
2020;07;16;15033;
2020;07;17;15375;
2020;07;18;17110;
2020;07;19;22114;
2020;07;20;23773;
2020;07;21;19049;
2020;07;22;26602;
2020;07;23;22722;
2020;07;24;26477;
2020;07;25;22796;
2020;07;26;15797;
2020;07;27;25552;
2020;07;28;23861;
2020;07;29;25589;
2020;07;30;27172;
2020;07;31;25500;
2020;08;1;27356;
2020;08;2;12667;
2020;08;3;3737;
2020;08;4;3586;
2020;08;5;25469;
2020;08;6;20944;
2020;08;7;25034;
2020;08;8;23911;
2020;08;9;20690;
2020;08;10;13956;
2020;08;11;17753;
2020;08;12;24254;
2020;08;13;23168;
2020;08;14;14081;
2020;08;15;15960;
2020;08;16;22616;
2020;08;17;21498;
2020;08;18;10485;
2020;08;19;16568;
2020;08;20;22916;
2020;08;21;23155;
2020;08;22;13412;
2020;08;23;15832;
2020;08;24;18537;
2020;08;25;20331;
2020;08;26;19227;
2020;08;27;9903;
2020;08;28;19340;
2020;08;29;6093;
2020;08;30;6009;
2020;08;31;7666;
2020;09;1;3187;
2020;09;2;17317;
2020;09;3;18652;
2020;09;4;12136;
2020;09;5;14848;
2020;09;6;17998;
2020;09;7;18339;
2020;09;8;19531;
2020;09;9;19327;
2020;09;10;10922;
2020;09;11;17241;
2020;09;12;17509;
2020;09;13;16729;
2020;09;14;17395;
2020;09;15;17673;
2020;09;16;17248;
2020;09;17;10451;
2020;09;18;18066;
2020;09;19;15982;
2020;09;20;16980;
2020;09;21;15806;
2020;09;22;15650;
2020;09;23;14083;
2020;09;24;12586;
2020;09;25;2848;
2020;09;26;1781;
2020;09;27;4200;
2020;09;28;2664;
2020;09;29;1863;
2020;09;30;5494;
2020;10;1;5073;
2020;10;2;11831;
2020;10;3;11348;
2020;10;4;10694;
2020;10;5;4232;
2020;10;6;7644;
2020;10;7;7531;
2020;10;8;9902;
2020;10;9;4563;
2020;10;10;4225;
2020;10;11;5908;
2020;10;12;6748;
2020;10;13;2061;
2020;10;14;1763;
2020;10;15;3783;
2020;10;16;2550;
2020;10;17;3097;
2020;10;18;5474;
2020;10;19;5413;
2020;10;20;9665;
2020;10;21;6223;
2020;10;22;8065;
2020;10;23;3637;
2020;10;24;7293;
2020;10;25;7552;
2020;10;26;1588;
2020;10;27;1986;
2020;10;28;7525;
2020;10;29;2646;
2020;10;30;1103;
2020;10;31;2226;
2020;11;1;2620;
2020;11;2;2200;
2020;11;3;1983;
2020;11;4;3617;
2020;11;5;7582;
2020;11;6;4051;
2020;11;7;6914;
2020;11;8;1524;
2020;11;9;1614;
2020;11;10;1402;
2020;11;11;782;
2020;11;12;1146;
2020;11;13;4054;
2020;11;14;3414;
2020;11;15;3903;
2020;11;16;2054;
2020;11;17;3562;
2020;11;18;4872;
2020;11;19;3978;
2020;11;20;4032;
2020;11;21;2960;
2020;11;22;3292;
2020;11;23;1542;
2020;11;24;5581;
2020;11;25;966;
2020;11;26;742;
2020;11;27;938;
2020;11;28;3123;
2020;11;29;2423;
2020;11;30;2579;
2020;12;1;4169;
2020;12;2;3777;
2020;12;3;1134;
2020;12;4;1717;
2020;12;5;2537;
2020;12;6;2735;
2020;12;7;664;
2020;12;8;1874;
2020;12;9;1532;
2020;12;10;3118;
2020;12;11;2107;
2020;12;12;966;
2020;12;13;1475;
2020;12;14;3333;
2020;12;15;1095;
2020;12;16;1459;
2020;12;17;546;
2020;12;18;630;
2020;12;19;708;
2020;12;20;704;
2020;12;21;1311;
2020;12;22;569;
2020;12;23;1560;
2020;12;24;1677;
2020;12;25;1043;
2020;12;26;2899;
2020;12;27;4725;
2020;12;28;1211;
2020;12;29;3081;
2020;12;30;3331;
2020;12;31;4124;
2021;01;1;3955;
2021;01;2;809;
2021;01;3;672;
2021;01;4;922;
2021;01;5;1280;
2021;01;6;860;
2021;01;7;1859;
2021;01;8;1612;
2021;01;9;2726;
2021;01;10;1368;
2021;01;11;3012;
2021;01;12;1312;
2021;01;13;2232;
2021;01;14;3083;
2021;01;15;3373;
2021;01;16;4199;
2021;01;17;4276;
2021;01;18;1759;
2021;01;19;2981;
2021;01;20;5781;
2021;01;21;6247;
2021;01;22;4659;
2021;01;23;1226;
2021;01;24;2255;
2021;01;25;4735;
2021;01;26;3630;
2021;01;27;3669;
2021;01;28;1867;
2021;01;29;1253;
2021;01;30;2867;
2021;01;31;7850;
2021;02;1;8087;
2021;02;2;2008;
2021;02;3;2726;
2021;02;4;1533;
2021;02;5;4332;
2021;02;6;1898;
2021;02;7;1961;
2021;02;8;3841;
2021;02;9;6250;
2021;02;10;2719;
2021;02;11;5274;
2021;02;12;8992;
2021;02;13;8718;
2021;02;14;5360;
2021;02;15;7781;
2021;02;16;3636;
2021;02;17;2751;
2021;02;18;8448;
2021;02;19;7042;
2021;02;20;11109;
2021;02;21;2332;
2021;02;22;2290;
2021;02;23;5733;
2021;02;24;9581;
2021;02;25;10905;
2021;02;26;9970;
2021;02;27;7059;
2021;02;28;11384;
2021;03;1;9108;
2021;03;2;3992;
2021;03;3;3430;
2021;03;4;4995;
2021;03;5;8135;
2021;03;6;14359;
2021;03;7;14468;
2021;03;8;8093;
2021;03;9;10896;
2021;03;10;15080;
2021;03;11;2409;
2021;03;12;8236;
2021;03;13;5051;
2021;03;14;5817;
2021;03;15;10037;
2021;03;16;5300;
2021;03;17;4387;
2021;03;18;12778;
2021;03;19;7057;
2021;03;20;14835;
2021;03;21;3540;
2021;03;22;12161;
2021;03;23;6512;
2021;03;24;6226;
2021;03;25;17822;
2021;03;26;16612;
2021;03;27;7143;
2021;03;28;12174;
2021;03;29;10805;
2021;03;30;19118;
2021;03;31;19046;
2021;04;1;12781;
2021;04;2;8799;
2021;04;3;9788;
2021;04;4;17267;
2021;04;5;12042;
2021;04;6;10708;
2021;04;7;12589;
2021;04;8;13202;
2021;04;9;18132;
2021;04;10;11727;
2021;04;11;19155;
2021;04;12;4745;
2021;04;13;8651;
2021;04;14;11096;
2021;04;15;7301;
2021;04;16;3768;
2021;04;17;4313;
2021;04;18;10668;
2021;04;19;6936;
2021;04;20;15117;
2021;04;21;20039;
2021;04;22;21657;
2021;04;23;11438;
2021;04;24;19564;
2021;04;25;17808;
2021;04;26;26450;
2021;04;27;26261;
2021;04;28;25710;
2021;04;29;12699;
2021;04;30;24884;
2021;05;1;16428;
2021;05;2;6021;
2021;05;3;19344;
2021;05;4;15629;
2021;05;5;9455;
2021;05;6;15312;
2021;05;7;15685;
2021;05;8;23324;
2021;05;9;27502;
2021;05;10;27422;
2021;05;11;26989;
2021;05;12;18957;
2021;05;13;4566;
2021;05;14;8788;
2021;05;15;15044;
2021;05;16;19934;
2021;05;17;12400;
2021;05;18;16502;
2021;05;19;15810;
2021;05;20;22733;
2021;05;21;18657;
2021;05;22;14487;
2021;05;23;11512;
2021;05;24;19321;
2021;05;25;10184;
2021;05;26;10640;
2021;05;27;18123;
2021;05;28;14718;
2021;05;29;21464;
2021;05;30;18157;
2021;05;31;24700;
2021;06;1;27698;
2021;06;2;19837;
2021;06;3;29752;
2021;06;4;29919;
2021;06;5;21715;
2021;06;6;24583;
2021;06;7;24625;
2021;06;8;29571;
2021;06;9;21130;
2021;06;10;20785;
2021;06;11;23041;
2021;06;12;16570;
2021;06;13;17073;
2021;06;14;30745;
2021;06;15;27325;
2021;06;16;25488;
2021;06;17;30251;
2021;06;18;30075;
2021;06;19;30109;
2021;06;20;27569;
2021;06;21;22288;
2021;06;22;13158;
2021;06;23;25157;
2021;06;24;20925;
2021;06;25;12289;
2021;06;26;20637;
2021;06;27;27725;
2021;06;28;25618;
2021;06;29;20126;
2021;06;30;17278;
2021;07;1;19193;
2021;07;2;7662;
2021;07;3;22157;
2021;07;4;26718;
2021;07;5;18764;
2021;07;6;29385;
2021;07;7;8252;
2021;07;8;15635;
2021;07;9;16847;
2021;07;10;27104;
2021;07;11;19734;
2021;07;12;23380;
2021;07;13;25590;
2021;07;14;15116;
2021;07;15;19593;
2021;07;16;24266;
2021;07;17;20557;
2021;07;18;24783;
2021;07;19;26596;
2021;07;20;15184;
2021;07;21;18220;
2021;07;22;18290;
2021;07;23;23718;
2021;07;24;27088;
2021;07;25;21693;
2021;07;26;19912;
2021;07;27;24139;
2021;07;28;18595;
2021;07;29;24184;
2021;07;30;26458;
2021;07;31;22618;
2021;08;1;3825;
2021;08;2;17231;
2021;08;3;22810;
2021;08;4;13246;
2021;08;5;6859;
2021;08;6;18232;
2021;08;7;24653;
2021;08;8;16148;
2021;08;9;24770;
2021;08;10;22090;
2021;08;11;21250;
2021;08;12;23961;
2021;08;13;23661;
2021;08;14;23586;
2021;08;15;23942;
2021;08;16;18177;
2021;08;17;10462;
2021;08;18;12150;
2021;08;19;8551;
2021;08;20;8785;
2021;08;21;20751;
2021;08;22;9876;
2021;08;23;13722;
2021;08;24;9046;
2021;08;25;19642;
2021;08;26;11889;
